,anger,disgust,fear,joy,sadness,surprise,neutral,start_patch
0,0.15011611030479044,0.002119013062409288,0.08229801644896037,0.07566037735849075,0.5592985002418961,0.010962747943880089,0.11797774552491559,0
1,0.13348122866894227,0.0031204290589955976,0.08106289614822067,0.08426621160409556,0.5959483178937116,0.010955631399317366,0.09013164310092642,5
2,0.2818194130925499,0.0006004514672686233,0.07596388261851067,0.10883069977426654,0.38050564334085757,0.006320541760722285,0.14489841986455892,10
3,0.2186093972472705,0.0014807783578547676,0.09386331276696774,0.12832937826293217,0.403697199810156,0.010389178927385048,0.14228761271950635,15
4,0.26175479180436073,0.002323198942498337,0.0848017184401855,0.09613020489094519,0.40845009914078084,0.008195637805684148,0.13692994051553156,20
5,0.23307668898356457,0.0011107729762629295,0.08601947656725528,0.1081284236153371,0.3550760803408386,0.013387096774193655,0.2021241631162494,25
6,0.29718855218854934,0.00032267115600448956,0.07823232323232297,0.08532828282828213,0.36293209876542915,0.006762065095398419,0.16774971941638495,30
7,0.33821736453201884,0.0013238916256157606,0.07011699507389213,0.1337469211822642,0.29283866995073965,0.007435344827586335,0.15563423645320124,35
8,0.38316922169811257,0.0012411556603773553,0.05510908018867952,0.09956957547169819,0.29551886792452897,0.0074646226415094625,0.15683962264150808,40
9,0.4016131881071517,0.00044156608772446306,0.055866941418899266,0.11454518692964206,0.27801884015307904,0.005843391227553758,0.1424668825434202,45
10,0.41070077864293736,0.0001696329254727476,0.03602057842046799,0.1359482758620675,0.22610678531702327,0.008409343715239406,0.1822914349276977,50
11,0.3376295881199161,0.0003474362566545253,0.04901933314654015,0.12926309890725599,0.3036564864107593,0.0053432333987111415,0.17381059120201575,55
12,0.34046700507614114,0.0017563451776649727,0.05833840947546575,0.11275126903553165,0.3280406091370565,0.007032148900169181,0.15067343485617649,60
13,0.2903244005641712,0.0007863187588152316,0.06960860366713742,0.13037729196050785,0.34707686882933597,0.010278561354019833,0.1503349788434406,65
14,0.28976022566995674,0.0023178185237423556,0.09063469675599459,0.11297132110954383,0.34776210625293735,0.010681711330512546,0.1443817583450867,70
15,0.30277251908396907,0.0012213740458015185,0.07338931297710069,0.09430534351144937,0.3958534351145047,0.006363358778626041,0.12507786259541923,75
16,0.2713759213759203,0.0013185913185913092,0.075872235872236,0.07505323505323452,0.45298116298116003,0.009030849030849074,0.11285012285012301,80
17,0.3783297578915077,0.0004014710389212384,0.07092552865461248,0.11095923996322285,0.300750842782716,0.01322096230462773,0.12462764327306122,85
18,0.2155575143234902,0.008135742617893384,0.08056412516527137,0.11958131335390042,0.4046716615249003,0.013838695460555505,0.15667695019832528,90
19,0.2358818011257028,0.01659943714821761,0.07857410881801155,0.13089587242026243,0.3973780487804876,0.016346153846153944,0.12358818011257054,95
20,0.17573045267489665,0.0007613168724279841,0.0861059670781898,0.1205709876543215,0.420036008230453,0.01347222222222245,0.1823251028806586,100
21,0.22715917745620698,0.0011728865194211688,0.07006473724295563,0.2040517897943628,0.31446686976389976,0.013252094440213356,0.16889565879664775,105
22,0.2369152661064418,0.0028186274509803817,0.11290616246498619,0.12054271708683288,0.30626050420167855,0.01840336134453781,0.20119047619047473,110
23,0.2609683684794673,0.0003801331853496117,0.16406215316315154,0.07807991120976569,0.2827552719200857,0.0211320754716986,0.1915038845726941,115
24,0.20580260303687442,0.00014099783080260308,0.16562635574837223,0.07092733188720211,0.36024132321041347,0.019799349240780976,0.17643167028199458,120
25,0.15142577030812182,0.0007759103641456569,0.12859383753501355,0.13586554621848676,0.34256302521007814,0.03293277310924399,0.20700840336134324,125
26,0.2609683684794673,0.0003801331853496117,0.16406215316315154,0.07807991120976569,0.2827552719200857,0.0211320754716986,0.1915038845726941,130
27,0.20365873666939907,0.00013945857260049227,0.13173092698933522,0.11112660650806513,0.2828712059064777,0.018126879956248395,0.2513891167623729,135
28,0.23641984732824364,0.00014885496183206112,0.23456106870228954,0.07723282442748118,0.2769351145038163,0.043816793893130083,0.12989312977099252,140
